x86_64	.	695902faa2ec140678ce2310228d913dcf0907270f24cb34844dfa72daa1238f	https://download.qt.io/online/qtsdkrepository/linux_x64/desktop/qt6_6112/qt6_6112/qt.qt6.6112.addons.qtimageformats.linux_gcc_64/6.11.2-0-202608131018qtimageformats-Linux-RHEL_9_6-GCC-Linux-RHEL_9_6-X86_64.7z
x86_64	.	838c80576bed32aeb5ba6eaa9c58a32f1d6e6b9d63c372b40c4fbcfcd1a086f6	https://download.qt.io/online/qtsdkrepository/linux_x64/desktop/qt6_6112/qt6_6112/qt.qt6.6112.addons.qtshadertools.linux_gcc_64/6.11.2-0-202608131018qtshadertools-Linux-RHEL_9_6-GCC-Linux-RHEL_9_6-X86_64.7z
x86_64	.	0f86f13b161141e77b1d056b54e2b6fc40fb16f243e71123346f9fb35d418027	https://download.qt.io/online/qtsdkrepository/linux_x64/desktop/qt6_6112/qt6_6112/qt.qt6.6112.linux_gcc_64/6.11.2-0-202608131018qtbase-Linux-RHEL_9_6-GCC-Linux-RHEL_9_6-X86_64.7z
x86_64	.	939fe0e5d49d11d6d3eceea0184219703c25a1f8dc75f45e99071ca244824a0d	https://download.qt.io/online/qtsdkrepository/linux_x64/desktop/qt6_6112/qt6_6112/qt.qt6.6112.linux_gcc_64/6.11.2-0-202608131018qtsvg-Linux-RHEL_9_6-GCC-Linux-RHEL_9_6-X86_64.7z
x86_64	.	5f0ce87c077f749723dbb6e923142adb860c146ecaf93c68197feda5307f22dd	https://download.qt.io/online/qtsdkrepository/linux_x64/desktop/qt6_6112/qt6_6112/qt.qt6.6112.linux_gcc_64/6.11.2-0-202608131018qtdeclarative-Linux-RHEL_9_6-GCC-Linux-RHEL_9_6-X86_64.7z
x86_64	.	0f4cad1f99bdcbe8c12540fbc195be64b5010c83e184315bd19614905f114600	https://download.qt.io/online/qtsdkrepository/linux_x64/desktop/qt6_6112/qt6_6112/qt.qt6.6112.linux_gcc_64/6.11.2-0-202608131018qtdoc-Linux-RHEL_9_6-GCC-Linux-RHEL_9_6-X86_64.7z
x86_64	.	42d5f3dbfc25647d9d95ef8b64401dc7e3ef7c83a39a29b548dfa0985f71c0ca	https://download.qt.io/online/qtsdkrepository/linux_x64/desktop/qt6_6112/qt6_6112/qt.qt6.6112.linux_gcc_64/6.11.2-0-202608131018qttools-Linux-RHEL_9_6-GCC-Linux-RHEL_9_6-X86_64.7z
x86_64	.	fcef8e3f3a76367523ed68cc2f6e46ff80cedd41b3a8d6ad464515d237c7777e	https://download.qt.io/online/qtsdkrepository/linux_x64/desktop/qt6_6112/qt6_6112/qt.qt6.6112.linux_gcc_64/6.11.2-0-202608131018qttranslations-Linux-RHEL_9_6-GCC-Linux-RHEL_9_6-X86_64.7z
x86_64	.	7a541f8d36f93a1e337e6d3fc040537c04fc70a65a04b6078738dd0f59ddf83d	https://download.qt.io/online/qtsdkrepository/linux_x64/desktop/qt6_6112/qt6_6112/qt.qt6.6112.linux_gcc_64/6.11.2-0-202608131018qtwayland-Linux-RHEL_9_6-GCC-Linux-RHEL_9_6-X86_64.7z
x86_64	lib	111bdae30a66fff6ef65620e95766170fa5a6f425c360ea33b79cb2ec7e2fd86	https://download.qt.io/online/qtsdkrepository/linux_x64/desktop/qt6_6112/qt6_6112/qt.qt6.6112.linux_gcc_64/6.11.2-0-202608131018icu-linux-Rhel8.6-x86_64.7z
aarch64	.	43f86af6a7be8d96e1ee4529fd4bab331d7406ee37845754c108896d0e38fc05	https://download.qt.io/online/qtsdkrepository/linux_arm64/desktop/qt6_6112/qt6_6112/qt.qt6.6112.addons.qtimageformats.linux_gcc_arm64/6.11.2-0-202608131018qtimageformats-Linux-Ubuntu_24_04-GCC-Linux-Ubuntu_24_04-AARCH64.7z
aarch64	.	29abc4df6e16c34fde12f5e97bc243b87a1d275f583cdd496a8e7346058d11cf	https://download.qt.io/online/qtsdkrepository/linux_arm64/desktop/qt6_6112/qt6_6112/qt.qt6.6112.addons.qtshadertools.linux_gcc_arm64/6.11.2-0-202608131018qtshadertools-Linux-Ubuntu_24_04-GCC-Linux-Ubuntu_24_04-AARCH64.7z
aarch64	.	2f9991bc4e5660fd36d70df04239fadc17acf135f201041cdc1bf6c82ae43aa4	https://download.qt.io/online/qtsdkrepository/linux_arm64/desktop/qt6_6112/qt6_6112/qt.qt6.6112.linux_gcc_arm64/6.11.2-0-202608131018qtbase-Linux-Ubuntu_24_04-GCC-Linux-Ubuntu_24_04-AARCH64.7z
aarch64	.	e888bfbe3e1cf057af6c420fe797d16565bfd1755f1ef93febd641798c4d8c12	https://download.qt.io/online/qtsdkrepository/linux_arm64/desktop/qt6_6112/qt6_6112/qt.qt6.6112.linux_gcc_arm64/6.11.2-0-202608131018qtsvg-Linux-Ubuntu_24_04-GCC-Linux-Ubuntu_24_04-AARCH64.7z
aarch64	.	23baf28d2c2b341a0962c2ba71c9fbef4598430ab6e648f095ac5426788e5425	https://download.qt.io/online/qtsdkrepository/linux_arm64/desktop/qt6_6112/qt6_6112/qt.qt6.6112.linux_gcc_arm64/6.11.2-0-202608131018qtdeclarative-Linux-Ubuntu_24_04-GCC-Linux-Ubuntu_24_04-AARCH64.7z
aarch64	.	cac747f97a838507171a13a4814eebe8e5399325658f51fc1c8a5824b2ad51d3	https://download.qt.io/online/qtsdkrepository/linux_arm64/desktop/qt6_6112/qt6_6112/qt.qt6.6112.linux_gcc_arm64/6.11.2-0-202608131018qtdoc-Linux-Ubuntu_24_04-GCC-Linux-Ubuntu_24_04-AARCH64.7z
aarch64	.	3b005fd36a20cc29ea93a358634f5b3ef662f663c0b96c99ed2e91cf3ddc314a	https://download.qt.io/online/qtsdkrepository/linux_arm64/desktop/qt6_6112/qt6_6112/qt.qt6.6112.linux_gcc_arm64/6.11.2-0-202608131018qttools-Linux-Ubuntu_24_04-GCC-Linux-Ubuntu_24_04-AARCH64.7z
aarch64	.	e562385a3a8d3ba640b74cecec7371c0f35e480b7daf33fb5601d78e50a81766	https://download.qt.io/online/qtsdkrepository/linux_arm64/desktop/qt6_6112/qt6_6112/qt.qt6.6112.linux_gcc_arm64/6.11.2-0-202608131018qttranslations-Linux-Ubuntu_24_04-GCC-Linux-Ubuntu_24_04-AARCH64.7z
aarch64	.	26fca33125ff587220abcebd49e2983cba7e7548518c72f1a736abb53f5a55a7	https://download.qt.io/online/qtsdkrepository/linux_arm64/desktop/qt6_6112/qt6_6112/qt.qt6.6112.linux_gcc_arm64/6.11.2-0-202608131018qtwayland-Linux-Ubuntu_24_04-GCC-Linux-Ubuntu_24_04-AARCH64.7z
aarch64	lib	5462a23551504f42ac5528ab7bc5ef6988f8257a4e63a56144a44af441f0c4f4	https://download.qt.io/online/qtsdkrepository/linux_arm64/desktop/qt6_6112/qt6_6112/qt.qt6.6112.linux_gcc_arm64/6.11.2-0-202608131018icu-linux-Debian11.6-arm64.7z
